power_based,Time,relative_time,elevation,speed,acceleration,distance
-13.80288,183508,2358,227.97,16.925078,0.241257,16.91827
-14.06736,183509,2359,228.45,17.167732,0.242654,17.16102
-14.32153,183510,2360,228.93,17.411301,0.243569,17.404683
-10.20007,183511,2361,229.41,17.524822,0.113521,17.518248
-5.47877,183512,2362,229.41,17.726384,0.201562,17.726384
-16.425,183513,2363,229.89,18.015788,0.289404,18.009392
-26.89461,183514,2364,229.89,18.356882,0.341094,18.356882
-20.7021,183515,2365,230.37,18.74691,0.390028,18.740764
-35.85202,183516,2366,230.37,19.264079,0.517169,19.264079
-32.21435,183517,2367,230.37,19.646008,0.381929,19.646008
-3.35643,183518,2368,229.89,19.665304,0.019296,19.659445
-4.09181,183519,2369,229.89,19.527655,-0.137649,19.527655
-1.5783,183520,2370,229.41,19.410525,-0.11713,19.404589
-6.51398,183521,2371,229.41,19.50084,0.090315,19.50084
-5.14886,183522,2372,228.93,19.68311,0.18227,19.677257
-3.5795,183523,2373,228.45,19.716959,0.033849,19.711115
-3.4978,183524,2374,227.97,19.740566,0.023607,19.734729
-1.29937,183525,2375,227.01,19.794552,0.053986,19.771259
-1.48341,183526,2376,226.53,19.643618,-0.150934,19.637752
-1.0429,183527,2377,226.05,19.470262,-0.173356,19.464344
-2.36816,183528,2378,225.57,19.425277,-0.044985,19.419345
-1.16227,183529,2379,225.09,19.282905,-0.142372,19.276929
-1.54439,183530,2380,224.61,19.186844,-0.096061,19.180839
-3.82353,183531,2381,224.61,19.07281,-0.114034,19.07281
-2.49008,183532,2382,224.61,18.854084,-0.218726,18.854084
0.74047,183533,2383,224.12,18.604302,-0.249782,18.597848
-2.38054,183534,2384,224.12,18.418837,-0.185465,18.418837
-2.27057,183535,2385,224.12,18.240486,-0.178351,18.240486
-1.27174,183536,2386,224.12,17.987083,-0.253403,17.987083
-5.16393,183537,2387,224.61,17.870515,-0.116568,17.863796
-1.35038,183538,2388,224.61,17.656804,-0.213711,17.656804
-1.14227,183539,2389,224.61,17.442194,-0.21461,17.442194
-1.07856,183540,2390,224.61,17.240193,-0.202001,17.240193
-1.14517,183541,2391,224.61,17.062243,-0.17795,17.062243
-2.6373,183542,2392,224.61,17.044621,-0.017622,17.044621
-21.6567,183543,2393,224.61,17.312568,0.267947,17.312568
-5.07186,183544,2394,224.61,17.499418,0.18685,17.499418
-3.44804,183545,2395,224.61,17.516279,0.016861,17.516279
-3.90735,183546,2396,224.61,17.574193,0.057914,17.574193
-10.32828,183547,2397,225.09,17.688193,0.114,17.681679
-5.67908,183548,2398,225.09,17.890438,0.202245,17.890438
-0.64375,183549,2399,224.61,17.850167,-0.040271,17.843712
-3.01143,183550,2400,224.61,17.792552,-0.057615,17.792552
-3.97601,183551,2401,224.61,17.829111,0.036559,17.829111
-1.9743,183552,2402,224.61,17.677375,-0.151736,17.677375
-2.55239,183553,2403,224.61,17.593569,-0.083806,17.593569
-1.33867,183554,2404,224.12,17.651496,0.057927,17.644694
-3.76691,183555,2405,224.12,17.682916,0.03142,17.682916
-2.83041,183556,2406,224.12,17.6245,-0.058416,17.6245
0.58483,183557,2407,223.64,17.49511,-0.12939,17.488524
-1.19581,183558,2408,223.64,17.299729,-0.195381,17.299729
-1.89263,183559,2409,223.64,17.188491,-0.111238,17.188491
-2.944,183600,2410,223.64,17.188133,-0.000358,17.188133
-3.28564,183601,2411,223.64,17.220293,0.03216,17.220293
-3.3682,183602,2412,223.64,17.257118,0.036825,17.257118
-3.97156,183603,2413,223.64,17.347149,0.090031,17.347149
-2.44995,183604,2414,223.64,17.284694,-0.062455,17.284694
-3.52247,183605,2415,223.64,17.329727,0.045033,17.329727
-2.66084,183606,2416,223.64,17.288937,-0.04079,17.288937
-2.93803,183607,2417,223.64,17.27833,-0.010607,17.27833
-2.36593,183608,2418,223.64,17.214324,-0.064006,17.214324
-2.99427,183609,2419,223.64,17.216255,0.001931,17.216255
-4.61297,183610,2420,223.64,17.370563,0.154308,17.370563
-1.86858,183611,2421,223.64,17.250572,-0.119991,17.250572
-1.66427,183612,2422,223.64,17.121856,-0.128716,17.121856
-3.68943,183613,2423,223.64,17.19889,0.077034,17.19889
-3.50224,183614,2424,223.64,17.250516,0.051626,17.250516
-2.8293,183615,2425,223.64,17.233278,-0.017238,17.233278
-3.24128,183616,2426,223.64,17.256809,0.023531,17.256809
-2.30383,183617,2427,223.64,17.188882,-0.067927,17.188882
-3.28573,183618,2428,223.64,17.220977,0.032095,17.220977
-2.70858,183619,2429,223.64,17.195069,-0.025908,17.195069
-2.83521,183620,2430,223.64,17.183711,-0.011358,17.183711
-2.5957,183621,2431,223.64,17.150566,-0.033145,17.150566
-1.92553,183622,2432,223.64,17.056122,-0.094444,17.056122
-3.21127,183623,2433,223.64,17.094146,0.038024,17.094146
-3.7051,183624,2434,223.64,17.175445,0.081299,17.175445
-3.04675,183625,2435,223.64,17.186135,0.01069,17.186135
-2.42802,183626,2436,223.64,17.13671,-0.049425,17.13671
-5.43677,183627,2437,224.12,17.109149,-0.027561,17.102415
-1.70702,183628,2438,224.12,16.997333,-0.111816,16.997333
-1.3658,183629,2439,224.12,16.8623,-0.135033,16.8623
-4.55636,183630,2440,224.61,16.792158,-0.070142,16.785008
-9.50371,183631,2441,225.09,16.897082,0.104924,16.890263
-9.66863,183632,2442,225.57,17.005013,0.107931,16.998237
-3.48003,183633,2443,226.05,16.821749,-0.183264,16.814899
-0.51996,183634,2444,226.53,16.354757,-0.466992,16.347712
0.72824,183635,2445,226.53,16.061989,-0.292768,16.061989
-3.45799,183636,2446,227.01,15.958225,-0.103764,15.951004
-2.643,183637,2447,227.01,16.047372,0.089147,16.047372
-2.96411,183638,2448,227.01,16.160369,0.112997,16.160369
-0.79827,183639,2449,226.53,16.305562,0.145193,16.298496
-3.05678,183640,2450,226.53,16.402348,0.096786,16.402348
0.40339,183641,2451,226.05,16.403793,0.001445,16.396769
-2.3327,183642,2452,226.05,16.418859,0.015066,16.418859
0.19012,183643,2453,225.57,16.440054,0.021195,16.433045
-2.24549,183644,2454,225.57,16.442988,0.002934,16.442988
1.06197,183645,2455,225.09,16.374591,-0.068397,16.367554
1.00433,183646,2456,225.09,16.051545,-0.323046,16.051545
2.18534,183647,2457,224.61,15.902276,-0.149269,15.89503
-0.76299,183648,2458,224.61,15.802334,-0.099942,15.802334
3.83455,183649,2459,224.12,15.503431,-0.298903,15.495686
0.48623,183650,2460,224.12,15.303,-0.200431,15.303
-0.0919,183651,2461,224.12,15.181933,-0.121067,15.181933
-1.21782,183652,2462,224.12,15.194057,0.012124,15.194057
-2.93209,183653,2463,224.61,15.096027,-0.09803,15.088073
-2.00963,183654,2464,224.61,15.201771,0.105744,15.201771
1.49366,183655,2465,224.12,15.205729,0.003958,15.197832
0.095,183656,2466,224.12,15.07209,-0.133639,15.07209
1.12148,183657,2467,223.64,15.122374,0.050284,15.114754
-2.15889,183658,2468,223.64,15.241678,0.119304,15.241678
1.65551,183659,2469,223.16,15.218653,-0.023025,15.211082
-0.25864,183700,2470,222.68,15.403012,0.184359,15.395531
-0.15241,183701,2471,222.2,15.557832,0.15482,15.550425
-19.27404,183702,2472,222.2,15.863911,0.306079,15.863911
0.96028,183703,2473,221.72,15.85867,-0.005241,15.851405
-0.8242,183704,2474,221.72,15.768952,-0.089718,15.768952
1.45773,183705,2475,221.24,15.720359,-0.048593,15.713029
-1.94531,183706,2476,221.24,15.760367,0.040008,15.760367
-1.42351,183707,2477,221.24,15.74219,-0.018177,15.74219
1.80491,183708,2478,220.76,15.659379,-0.082811,15.652021
-0.83594,183709,2479,220.76,15.588257,-0.071122,15.588257
1.10402,183710,2480,220.28,15.593198,0.004941,15.585808
-1.34596,183711,2481,220.28,15.581992,-0.011206,15.581992
1.02648,183712,2482,219.8,15.595697,0.013705,15.588309
0.30262,183713,2483,219.8,15.407917,-0.18778,15.407917
4.15653,183714,2484,219.32,15.096537,-0.31138,15.088905
2.27968,183715,2485,219.32,14.724866,-0.371671,14.724866
3.49838,183716,2486,219.32,14.232408,-0.492458,14.232408
3.38892,183717,2487,219.32,13.780247,-0.452161,13.780247
5.16052,183718,2488,219.32,13.120173,-0.660074,13.120173
8.49097,183719,2489,219.32,11.973473,-1.1467,11.973473
9.08425,183720,2490,219.32,10.531482,-1.441991,10.531482
8.46984,183721,2491,219.32,8.909139,-1.622343,8.909139
8.39676,183722,2492,218.84,7.610117,-1.299022,7.594965
2.35536,183723,2493,218.84,7.080315,-0.529802,7.080315
0.77584,183724,2494,218.84,6.948746,-0.131569,6.948746
0.88434,183725,2495,218.36,7.445017,0.496271,7.429527
-13.62798,183726,2496,218.36,8.155127,0.71011,8.155127
-19.3901,183727,2497,218.36,9.109238,0.954111,9.109238
-17.56215,183728,2498,218.36,9.871998,0.76276,9.871998
-19.21578,183729,2499,218.36,10.645329,0.773331,10.645329
-18.43082,183730,2500,218.36,11.319785,0.674456,11.319785
-17.62946,183731,2501,218.36,11.910996,0.591211,11.910996
-18.40492,183732,2502,218.84,12.497625,0.586629,12.488404
-18.44578,183733,2503,218.84,13.020932,0.523307,13.020932
-21.36072,183734,2504,218.84,13.605141,0.584209,13.605141
-17.54097,183735,2505,218.84,14.003222,0.398081,14.003222
-14.14752,183736,2506,218.84,14.251731,0.248509,14.251731
-17.78148,183737,2507,218.84,14.60772,0.355989,14.60772
-0.8848,183738,2508,218.36,14.921984,0.314264,14.914261
-8.07601,183739,2509,218.84,15.015686,0.093702,15.008012
-0.55709,183740,2510,218.84,14.97007,-0.045616,14.97007
-1.43951,183741,2511,218.84,15.025656,0.055586,15.025656
-1.45001,183742,2512,218.84,15.077292,0.051636,15.077292
-0.39481,183743,2513,218.84,15.008476,-0.068816,15.008476
-1.59113,183744,2514,218.84,15.077094,0.068618,15.077094
-1.93018,183745,2515,218.84,15.176099,0.099005,15.176099
-1.46059,183746,2516,218.84,15.2151,0.039001,15.2151
-1.54564,183747,2517,218.84,15.259707,0.044607,15.259707
-1.38026,183748,2518,218.84,15.282403,0.022696,15.282403
-0.87392,183749,2519,218.84,15.248335,-0.034068,15.248335
-1.51171,183750,2520,218.84,15.286231,0.037896,15.286231
-0.98823,183751,2521,218.84,15.264207,-0.022024,15.264207
1.46396,183752,2522,218.36,15.259973,-0.004234,15.252422
0.09096,183753,2523,218.36,15.122406,-0.137567,15.122406
-0.3971,183754,2524,218.36,15.050023,-0.072383,15.050023
3.00701,183755,2525,217.88,14.894074,-0.155949,14.886338
0.71814,183756,2526,217.88,14.715378,-0.178696,14.715378
10.02273,183757,2527,217.4,13.733452,-0.981926,13.725061
12.01021,183758,2528,217.4,12.077672,-1.65578,12.077672
10.31156,183759,2529,217.4,10.400575,-1.677097,10.400575
8.47059,183800,2530,217.4,8.743112,-1.657463,8.743112
6.39421,183801,2531,217.4,7.211626,-1.531486,7.211626
7.32691,183802,2532,216.91,5.799163,-1.412463,5.778424
3.46305,183803,2533,216.91,4.371627,-1.427536,4.371627
4.6949,183804,2534,216.43,3.084455,-1.287172,3.046877
1.0891,183805,2535,216.43,1.682582,-1.401873,1.682582
2.70362,183806,2536,215.95,0.80338,-0.879202,0.64422
-0.24282,183807,2537,215.95,0.297336,-0.506044,0.297336
-0.32457,183808,2538,215.95,0.279807,-0.017529,0.279807
-0.67917,183809,2539,215.47,0.492732,0.212925,0.111288
-0.33351,183810,2540,215.47,0.050703,-0.442029,0.050703
-0.34772,183811,2541,215.47,0.023673,-0.02703,0.023673
-0.34708,183812,2542,215.47,0.040568,0.016895,0.040568
-0.87451,183813,2543,214.99,0.481096,0.440528,0.032455
-0.32251,183814,2544,214.99,0.093083,-0.388013,0.093083
-0.34476,183815,2545,214.99,0.049936,-0.043147,0.049936
-0.34563,183816,2546,214.99,0.056186,0.00625,0.056186
-0.87407,183817,2547,214.51,0.487959,0.431773,0.087774
-0.32162,183818,2548,214.51,0.095281,-0.392678,0.095281
-0.34622,183819,2549,214.51,0.209744,0.114463,0.209744
-0.33354,183820,2550,214.51,0.223444,0.0137,0.223444
-0.33437,183821,2551,214.51,0.262854,0.03941,0.262854
-0.32689,183822,2552,214.51,0.217321,-0.045533,0.217321
-0.33806,183823,2553,214.51,0.289852,0.072531,0.289852
-2.70653,183824,2554,214.51,1.200498,0.910646,1.200498
-10.03703,183825,2555,214.51,2.870266,1.669768,2.870266
-18.21901,183826,2556,214.51,4.745956,1.87569,4.745956
-14.22861,183827,2557,214.03,6.470082,1.724126,6.452252
-25.39512,183828,2558,214.03,7.99255,1.522468,7.99255
-26.50583,183829,2559,214.03,9.329906,1.337356,9.329906
-14.03596,183830,2560,213.55,10.321009,0.991103,10.309842
-22.40436,183831,2561,213.55,11.197048,0.876039,11.197048
-16.2288,183832,2562,213.07,12.102359,0.905311,12.092836
-14.42437,183833,2563,212.59,12.840876,0.738517,12.831901
-19.22596,183834,2564,212.59,13.363301,0.522425,13.363301
0.12208,183835,2565,212.11,13.692449,0.329148,13.684033
0.89908,183836,2566,211.63,13.897111,0.204662,13.888819
1.2263,183837,2567,211.15,14.044068,0.146957,14.035863
1.37246,183838,2568,210.67,14.160443,0.116375,14.152305
2.36906,183839,2569,210.19,14.150223,-0.01022,14.142079
2.57347,183840,2570,209.7,14.123202,-0.027021,14.1147
2.67104,183841,2571,209.22,14.080515,-0.042687,14.072331
2.48644,183842,2572,208.74,14.063162,-0.017353,14.054968
2.46884,183843,2573,208.26,14.049335,-0.013827,14.041133
2.9184,183844,2574,207.78,13.983252,-0.066083,13.975011
-0.99391,183845,2575,207.78,14.078065,0.094813,14.078065
2.04803,183846,2576,207.3,14.112542,0.034477,14.104377
4.90677,183847,2577,206.34,14.11352,0.000978,14.080833
2.12804,183848,2578,205.86,14.135572,0.022052,14.12742
2.83942,183849,2579,205.38,14.071988,-0.063584,14.063799
1.79627,183850,2580,204.9,14.13649,0.064502,14.128339
4.51569,183851,2581,203.94,14.181218,0.044728,14.148687
0.78586,183852,2582,203.46,14.352419,0.171201,14.34439
1.45725,183853,2583,202.98,14.431031,0.078612,14.423046
1.31372,183854,2584,202.49,14.524972,0.093941,14.516704
0.21449,183855,2585,202.01,14.727129,0.202157,14.719305
-0.75956,183856,2586,201.53,15.015429,0.2883,15.007755
2.06462,183857,2587,200.57,15.249753,0.234324,15.219506
-16.36022,183858,2588,200.57,15.485031,0.235278,15.485031
1.45673,183859,2589,200.09,15.461999,-0.023032,15.454546
2.26016,183900,2590,199.61,15.354671,-0.107328,15.347166
-0.7999,183901,2591,199.61,15.306421,-0.04825,15.306421
0.70351,183902,2592,199.61,15.097682,-0.208739,15.097682
2.0287,183903,2593,199.13,15.046578,-0.051104,15.03892
-0.88646,183904,2594,199.13,15.034751,-0.011827,15.034751
0.55951,183905,2595,199.13,14.863201,-0.17155,14.863201
-0.11493,183906,2596,199.13,14.781283,-0.081918,14.781283
0.44347,183907,2597,199.13,14.642783,-0.1385,14.642783
1.53085,183908,2598,199.13,14.389081,-0.253702,14.389081
1.99192,183909,2599,199.13,14.098187,-0.290894,14.098187
-1.02194,183910,2600,199.61,13.877246,-0.220941,13.868942
0.78345,183911,2601,199.61,13.768786,-0.10846,13.768786
-0.37683,183912,2602,200.09,13.489987,-0.278799,13.481445
-1.27096,183913,2603,200.57,13.340195,-0.149792,13.331557
-1.92674,183914,2604,201.05,13.216914,-0.123281,13.208195
-0.56659,183915,2605,201.05,13.328098,0.111184,13.328098
-6.31978,183916,2606,201.53,13.381768,0.05367,13.373157
-4.90542,183917,2607,202.01,13.378486,-0.003282,13.369872
-7.04085,183918,2608,202.49,13.459965,0.081479,13.451403
-7.50876,183919,2609,202.98,13.551371,0.091406,13.542509
-0.79009,183920,2610,202.98,13.660512,0.109141,13.660512
-10.22991,183921,2611,203.46,13.859695,0.199183,13.85138
-0.80026,183922,2612,203.46,13.942738,0.083043,13.942738
-8.56069,183923,2613,203.94,14.072704,0.129966,14.064516
-1.5867,183924,2614,203.94,14.228241,0.155537,14.228241
-6.16828,183925,2615,204.42,14.263951,0.03571,14.255872
-1.46833,183926,2616,204.42,14.388025,0.124074,14.388025
-7.22204,183927,2617,204.9,14.460327,0.072302,14.452358
-0.78994,183928,2618,204.9,14.489204,0.028877,14.489204
-1.65186,183929,2619,204.9,14.613044,0.12384,14.613044
-0.04883,183930,2620,204.9,14.54428,-0.068764,14.54428
-4.62527,183931,2621,205.38,14.51919,-0.02509,14.511254
-0.98048,183932,2622,205.38,14.564518,0.045328,14.564518
-1.54396,183933,2623,205.38,14.669214,0.104696,14.669214
0.09546,183934,2624,205.38,14.579358,-0.089856,14.579358
0.30749,183935,2625,205.38,14.472436,-0.106922,14.472436
-0.98248,183936,2626,205.38,14.522161,0.049725,14.522161
0.05086,183937,2627,205.38,14.449421,-0.07274,14.449421
0.06779,183938,2628,205.38,14.380673,-0.068748,14.380673
2.54042,183939,2629,204.9,14.332158,-0.048515,14.324118
0.73316,183940,2630,204.9,14.194989,-0.137169,14.194989
0.83152,183941,2631,204.9,14.056614,-0.138375,14.056614
0.65918,183942,2632,204.9,13.949408,-0.107206,13.949408
1.27656,183943,2633,204.9,13.775494,-0.173914,13.775494
1.07084,183944,2634,204.9,13.639433,-0.136061,13.639433
0.35243,183945,2635,204.9,13.602042,-0.037391,13.602042
0.51837,183946,2636,204.9,13.547182,-0.05486,13.547182
0.82623,183947,2637,204.9,13.458376,-0.088806,13.458376
-0.43344,183948,2638,205.38,13.206336,-0.25204,13.19761
3.04193,183949,2639,205.38,12.854132,-0.352204,12.854132
2.65738,183950,2640,205.38,12.572984,-0.281148,12.572984
1.24309,183951,2641,205.38,12.501093,-0.071891,12.501093
-0.65373,183952,2642,205.38,12.686174,0.185081,12.686174
0.2039,183953,2643,205.38,12.743718,0.057544,12.743718
2.30166,183954,2644,205.38,12.517355,-0.226363,12.517355
2.10066,183955,2645,205.38,12.332136,-0.185219,12.332136
1.64375,183956,2646,205.38,12.221775,-0.110361,12.221775
1.17729,183957,2647,205.38,12.183462,-0.038313,12.183462
0.75176,183958,2648,205.38,12.20658,0.023118,12.20658
1.86711,183959,2649,205.38,12.073029,-0.133551,12.073029
2.49459,184000,2650,205.38,11.827537,-0.245492,11.827537
4.75107,184001,2651,204.9,11.626358,-0.201179,11.616445
2.05313,184002,2652,204.9,11.432965,-0.193393,11.432965
3.13799,184003,2653,204.9,11.045543,-0.387422,11.045543
5.42227,184004,2654,204.42,10.68997,-0.355573,10.679188
2.2783,184005,2655,204.42,10.413217,-0.276753,10.413217
4.70658,184006,2656,203.94,10.153498,-0.259719,10.142145
1.87657,184007,2657,203.94,9.924508,-0.22899,9.924508
4.00387,184008,2658,203.46,9.775777,-0.148731,9.763985
2.79204,184009,2659,202.98,9.852938,0.077161,9.84124
3.35801,184010,2660,202.49,9.835517,-0.017421,9.823304
3.41834,184011,2661,202.01,9.795895,-0.039622,9.784128
3.48448,184012,2662,201.53,9.742464,-0.053431,9.730632
7.4883,184013,2663,200.57,9.408215,-0.334249,9.359109
5.32697,184014,2664,200.09,8.95736,-0.450855,8.944489
5.67833,184015,2665,199.61,8.384993,-0.572367,8.371243
2.10626,184016,2666,199.61,7.995175,-0.389818,7.995175
6.20265,184017,2667,199.13,7.156976,-0.838199,7.140862
3.17657,184018,2668,199.13,6.302408,-0.854568,6.302408
2.92569,184019,2669,199.13,5.348581,-0.953827,5.348581
4.50864,184020,2670,198.65,4.614813,-0.733768,4.589782
-2.24179,184021,2671,199.13,3.794141,-0.820672,3.763656
1.0054,184022,2672,199.13,3.169451,-0.62469,3.169451
0.75746,184023,2673,199.13,2.523216,-0.646235,2.523216
0.54071,184024,2674,199.13,1.747842,-0.775374,1.747842
0.12612,184025,2675,199.13,1.135678,-0.612164,1.135678
-8.41568,184026,2676,199.61,0.867386,-0.268292,0.722467
-0.20798,184027,2677,199.61,0.504955,-0.362431,0.504955
-0.2949,184028,2678,199.61,0.245688,-0.259267,0.245688
-0.32887,184029,2679,199.61,0.213579,-0.032109,0.213579
-0.72988,184030,2680,200.09,0.486936,0.273357,0.081896
-0.30501,184031,2681,200.09,0.17923,-0.307706,0.17923
-0.33741,184032,2682,200.09,0.10135,-0.07788,0.10135
-0.34753,184033,2683,200.09,0.228946,0.127596,0.228946
-0.34264,184034,2684,200.09,0.336521,0.107575,0.336521
-0.32584,184035,2685,200.09,0.363186,0.026665,0.363186
-0.31582,184036,2686,200.09,0.311514,-0.051672,0.311514
-0.32103,184037,2687,200.09,0.219072,-0.092442,0.219072
-0.73337,184038,2688,200.57,0.491956,0.272884,0.107798
-0.32914,184039,2689,200.57,0.573272,0.081316,0.573272
-2.51176,184040,2690,200.57,1.313112,0.73984,1.313112
-6.50211,184041,2691,200.57,2.493925,1.180813,2.493925
-11.08131,184042,2692,200.57,3.84632,1.352395,3.84632
-18.17563,184043,2693,201.05,4.984424,1.138104,4.961258
-11.70457,184044,2694,201.05,5.869529,0.885105,5.869529
-13.35581,184045,2695,201.05,6.747451,0.877922,6.747451
-14.29834,184046,2696,201.05,7.575236,0.827785,7.575236
-12.63442,184047,2697,201.05,8.213551,0.638315,8.213551
-10.03427,184048,2698,201.05,8.647077,0.433526,8.647077
-9.26458,184049,2699,201.05,9.008357,0.36128,9.008357
-9.32996,184050,2700,201.05,9.351862,0.343505,9.351862
-11.34592,184051,2701,201.05,9.781219,0.429357,9.781219
-10.38379,184052,2702,201.05,10.136007,0.354788,10.136007
-10.25497,184053,2703,201.53,10.377222,0.241215,10.366115
0.11724,184054,2704,201.53,10.477464,0.100242,10.477464
0.50324,184055,2705,201.53,10.511647,0.034183,10.511647
-4.52963,184056,2706,202.01,10.457765,-0.053882,10.446744
1.46209,184057,2707,202.01,10.319599,-0.138166,10.319599
-5.51827,184058,2708,202.49,10.313175,-0.006424,10.301999
-2.4177,184059,2709,202.98,10.127421,-0.185754,10.11556
1.14207,184100,2710,202.98,10.03627,-0.091151,10.03627
-1.87343,184101,2711,203.46,9.817187,-0.219083,9.805445
-1.44578,184102,2712,203.94,9.561891,-0.255296,9.549836
-6.08405,184103,2713,204.42,9.568252,0.006361,9.556205
-24.13589,184104,2714,205.38,10.084491,0.516239,10.038693
-10.62461,184105,2715,205.86,10.344935,0.260444,10.333793
-16.51432,184106,2716,206.82,10.458595,0.11366,10.414443
